id,body,label
64,Top 25 Stock Picks - Video Series - Outperform! $MSFT $ORCL $CRM $NOW $AMZN $XLNX $SWKS $CSCO $T $VZ $NVDA $GOOGL $GOOG $INTC $APTV $TXN $V $SQ $PYPL $GDOT $MA $DFS $AXP $BABA $SHOP $BL $GWRE $FINX $ACB $CGC $STZ $ACB.CA $WEED.CA $CWEB.CA $ITHUF $PLNHF,1
65,$SHOP til we drop $AMZN ,1
66,"LEAVE THEM ALONE AND LET THEM EAT!!YUM, YUM, YUM...$TSLA",1
67,$AAPL $QCOM $BA $EXPD $ALB $DWDP $MOS $HPQ $SWKS $TXN $APH $AMD $IPGP $TEL $QRVO $IFF Trade War Could Slam These 24 Stocks:,0
68,If another tech company reported a similar earnings report as $AAPL did it would be down 25%. Food for thought.,-1
69,"I like tech stocks $AAPL, $IBM, and $MSFT! Those are always on my plate and that dang biscuit $QQQ",1
70,My holdings minus $AMZN which I stupidly shorted after earnings.,0
71,"@Automotive_News @TeslaMotors'Delivered 17,400 Vehicles-Fourth Quarter, Hitting its Target Of At Least 50,000 Vehicles For The Year'$TSLA",0
72,$GOOGL about to pass $AAPL in enterprise value. Steve Jobs gotta be rolling in his grave with arch enemy about to be worth more than his co.,1
73,"Sold the rest of my $GOOGL 760s at 2.07, from 2.81. Still was positive overall on the whole position, if not by much.",0
74,"$TSLA***CORRECTION***I went through all of the Fidelity filed 13F forms, including the amendment filed for Q2.  Based on this neither WhaleWisdom (12 M shares dump) nor Financial Intelligence (800k shares sale) have correct information.",0
75,"""When dealing with obviously overvalued companies, the desire to 'short them all' can be very strong. Yet, this desire must always be tempered with an understanding of...what makes their stories resonate."" $BYND $LYFT $UBER $TSLA",0
76,Wonder if $AAPL ‘s Cook is calling the @POTUS to thank him now?,-1
77,2 journalists trespassed at Tesla Gigafactory last Fri.; one of the journalists arrested & charged. $TSLA,0
78,I like the BLUE LINE. $AAPL,1
79,$AMZN - Beast mode activated  !!!,1
80,Worst sentiment for SP1500 stocks at midday: $MSFT $AGN $OSK $ALL $PFE (2016/08/05) #sentiment #stock #alexandria,-1
81,$aapl And Tony - there is NO LARGE %G rool out by carriers until LATE 2020 so WHY should Apple bother. Also @att $T has 5Ge that Apple is going to rewrite software to accommodate.5G is a 2021 event for everyone,0
82,"Tune into @jonfortt on #CNBC as the $AAPL #AppleEvent kicks off, he will give his spin on the news #Tech #News",0
83,$aapl FILLED EXIT 118,0
84,$tsla no sales in china p/e ? gm sell 2 mil and pe of 8,-1
85,"Didn't learn a thing to swing my opp either way: Article is written emotional, heavy on Circumstantial Evidence: can't take seriously.1 thing against $TSLA rn is it's chart => will wait 4 the chart opp.2 ""current price Tesla Model 3 in China ~ $73,000 w/~ $30,000 China’ tariff""",0
86,Friday Apple Rumors: Qualcomm Seeks iPhone Ban in U.S. $AAPL,0
87,$AMZN - Nice continuation after day one sell off. Good stuff @PaulJSingh,1
88,#DeepFakeVideos #DeepFakePhotos #Nvidalize $NVDA $CMCSA $DIS $FOXA $CBS $VIAB $T $AAPL $GOOGLThe camera: A Palestinian weapon of choice [@The_NewArab],0
89,"Cheap call option upside: $AAPL calls cheaper than 89% of history, $ULTA 89%, $GLD 89%, $GDX 89%, $TLT 89%, $CSX 89%, $VLO 89%",1
90,"$NFLX Reed knows game, $TSLA Musk doing it wrong. Richie Barton wins top tick award. Davie Wells keeping his broker busy with all those sale",0
91,$tsla i'm bidding in to cover and it's like i'm never getting filled on this short. it bounces off all of my bids. lol.,-1
92,The guy just cannot help himself. $TSLAQ $TSLA,-1
93,"""Elon has a plan to put shorts on the soup kitchen line, don’t you worry. He hates shorts more than anything in this world. Burning shorts to him is probably the same dopamine rush as building a Mars base""$TSLA",0
94,#Tesla bulls not 'doing their homework.' 40 rivals on the way: Tesla bear $TSLA,-1
95,"$TSLA  After everyone watches the Tesla news this weekend, I'm pretty sure future sales are not going to be impacted positively.",-1
96,$AAPL I am running Firefox which I rather not use but I have no other choice. ugh..... Even Chrome is f'd.,-1
97,$MSFT the big tech player reporting after the bell. Whisper number is for $0.75 EPS on $24.19 billion in revenue.,0
98,"I like the $MSFT call in advance of earnings. If it hits I'd expect a decent 2-3% move higher. Otherwise, I'll stop out quickly.",1
99,Conclusion: Retail got burned in early 2018 > cash on the sidelines ready to be invested (++). Tech led the recent legup to fresh highs (+). A fresh leader at the top $MSFT and a liquid IPO landscape (+) My guess: Intermediate market correction and then back to ATH.  #stocks,0
100,@fakecnbc Samsungs new phone rollout call was a flop today IMO.  $AAPL is badass.,0
101,Seeing how excited you get about this report.... I buy some more shares. $TSLA,1
102,"“Peak production” hmmm “pack production” “minimal cap-ex” hmmm “exponentially” hmmm “manual operation, automated” hmmm “the two should not be confused” hmmm. “Fluff” hmm “placement of fluff” hmm “human hands way better” hmmm. “Fail to pick up the fluff...” $TSLA  IS MUSK HIGH?!",0
103,$WMT I expect stock to continue to rally to test Jan 15 high around 90 later this year. risk reward is higher (sold $AMZN & bought $WMT),1
104,“Is this the big oil companies?”“This is insane”“You guys are creating a mess out of something beautiful”“Supply chain frustration”@gackamark @chaeschlimann @citizenlennert @jnnagle1 $tslaPage 52/x,-1
105,$aapl will hav tough task on its hands next year,-1
106,Ewon is looking pretty chubby these days. I wonder if there is any stress in his life. $TSLA $TSLAQ,0
107,Watching $GOOGL chart today looks like lemmings marching up a hill only to fall off the earnings cliff.  Janet Yellen warned you!,-1
108,$MSFT line of support finally failing,-1
109,When $TSLA dips I throw on more chips.,1
110,I love $AAPL jokes.  Tesla's Model 3 was Apple's Newton... then the Model Y came along.  oops again.,0
111,"$wmt's operating margin is 4% - $AMZN's e-commerce operating margin is negative - its margin incl AWS is near zero.  TTM, AMZN's GAAP FCF was negative $4 billion.  Bezos' FCF is fraudulent and that fact is disclosed in the footnotes of the Q and K",-1
112,Market is saying there is another capital raise coming. $TSLA,1
113,"$AMZN As I have said, Earnings and Fundamentals will dominate charts and technicals.  But let’s look at broad data and charts and more>>",0
114,#FastMoneyEspressoFINAL TRADES:Tim Seymour —> buy $APCBrian Kelly —> sell $TSLADan Nathan —> buy $AMDGuy Adami —> buy $RTN,0
115,#Apple sold eye-popping 74.5 Million #iPhones over the holidays.  $AAPL,1
116,Robin Williams' son and prison inmates are bullish of $AMZN,0
117,$AAPL Just sold at $6.30 with $70 GAIN,1
118,$GOOG haha senate investigation of tech while Trump and his master Putin remained unscathed.Such a joke. Buy on the rumor sell on the news.,0
119,Wasn’t explained at all $tsla,0
120,$TSLA $TSLAQ  Oct14$256.96(+3.7%) $247.13‒$258.55 x̄=$254.96Volume:  79/100σ: 51.2 (+1.1)  44/100⸻Calls⸻Exposure:  11.2B(+12.4%)Value≈  1.08B(+19.6%)Inflows≈$8.18M⸻Puts⸻Exposure:  20.3B(+4.0%)Value≈  944M(-9.8%)Inflows≈$19.0M,0
121,$AAPL 102 downside target heavy put activity in next weeks 107 puts,-1
122,buy RS. the market is fortunately telling us who #ftq is. $CRWD $vici $AAPL $LTC $jnug and $BYND,0
123,$UVXY don't touch. Watch $AMZN it will break 1000 then maybe a pull back a BIG MAYBE,-1
124,Judges typically like to see remorse before sentencing criminals... $TSLA,-1
125,Thanks. Went long on $AAPL on 5min TF but got fried. lucky it was just paper money,-1
126,They pinning $AAPL at $154 but think gaps up on the $AMZN news.,0
127,Sly dusty car joke. $TSLA,0
128,Solve this : A rich man needs _______. A poor man has _______.If u eat _______u die and when u die u can take ______ with u! $AAPL $SPY $FB,0
129,"@TeslaOpinion Oops, $TSLA just admitted it won't be profitable in Q1. Looks like all that extrapolation from Q3 and Q4 won't work out so well.",-1
130,We all should focus on just one question: why is $TSLA not raising capital from the equity mkt?,0
131,Smith Chas P & Associates Pa Cpas Has Upped Holding in Microsoft $MSFT by $2.33 Million ...,0
132,100 share algo in full control   $AMZN,0
133,Dow up 208 to end 3 day slide. $AMZN $TSLA lead the Bulls. Cannabis sector bounces back $CGC Live,1
134,Reverse Reverse $AAPL ,0
135,$MSFT intraday,0
136,I guess it makes sense @jack MM selling ITM calls between $20-$17 strikes and puts at $16.5 DAY chart has room down & people giddy $twtr,0
137,"At $1Trillion, $AAPL is bigger than these things:",1
138,"$TSLA $TSLAQ what changed is people are waking and up shaking Eloon's spell out of their minds, although i see there are laggards...",-1
139,Hotweekend $MSFT $BA  $CRWD $SKX $CHWY  $FCX,0
140,"Vardmos always making $TSLA fans look strong! Ad hom is his stock in trade! Anything of value, not so much. Meanwhile, vile $TSLAQ bears are about $120 to the upside full of shit at this point.",-1
141,Let’s watch how $GOOGL will make the same.,0
142,Sounds like a bottom $TSLA,-1
143,$AAPL & $DLGD (blue) price action relationship is very interesting. Chicken before  the egg? $QQQ $COMPQ $DJIA $DIA,0
144,Tesla has set up a 50-stall charging station in HongKong as it seeks to expand its presence in the city $TSLA,0
145,"@Jack is doing a good job ramping FCF at $TWTR, but his defense of criminal drug addict Elon Musk, and the lack of a Twitter edit function are inexcusable $TSLA $TSLAQ",-1
146,"$TSLAThis super car does 0-60 in 2.4s but costs $3Mvs #roadster2 1.9s, $200K",0
147,"In the end, the bottom line counts. Even now (with almost no direct competition in long-range EVs yet!) $TSLA burns $$$ AND can’t ship cars.",-1
148,Hey @DesignsEl ProFinance Tip: Get a Toyota Camry or Honda Accord. Check out #TeslaServiceIssues to see why.$TSLA,-1
149,"#Beware #Phishing #Emails Got this one, purportedly from @amazonIN Pls warn users about this fraudulent email $AMZN",0
150,"$TSLA tomorrow’s China event should be interesting, Elon might announce the China factory completion way sooner than expected.",0
151,"$MSFT powered upward, breaking a new historic high of $111.15, settling +7.6% to $106.08. Secondary target of 125/30 looks on track. @petenajarian",1
152,Wall Street know nothing about $tsla,1
153,"@drawdead666 or $12 gap fill on $AMZN? TA is only short term, fundamentals trump everything smart ass",-1
154,Having execs gone hours before earnings and call could make one wonder whether $TSLA is abt to announce more issues/delays.,-1
155,$TSLA I wonder if the firmware issue has to do with disabling AP software. It may come off the boat with AP enabled and may have to be disabled.,0
156,Playing $ONCE today instead of $SHAK. And $AMZN calls are golden so far just like $NFLX. #casino,1
157,"$tsla 6-8wk for 35k. Either Bloomberg estimator is way off, or there are a lot of orders for the 35k. Place your bets.",0
158,Apple Watch +GPS:  $10/mo... plus $4 in taxes!  Administrative fee:  76cUniversal Service Charge:  80cRegulatory Cost Recovery Charge:  $1.25City Utility Users Tax: 64cSeems excessive.,0
159,"via The_Analyst: Bwahahahaha how do the Tesla bulls spin this as good news? Wait, lemme guess, This drove all the price decline so now it's up from here? Lol ok. $tsla $tsla",-1
160,$AMZN coming into some nice resistance on the monthly.  Earnings next Thursday.,1
161,$tsla has been trading in a tight  range 205-230. Coiled. Looks like it has been making higher highs and higher lows,1
162,"$AAPL is holding up $QQQ, look for more news this weekend as Apple likely tumbles on Monday, all $FANG stocks going to sell off and break of trendline support. Follow the crumbs and you will find the path, let’s see what Monday “Bears”!",-1
163,$AAPL $130 by September 21st Easily,1
164,“I am tired of this shit .... hopefully he kills all bears for ood tmrw!!!!” $TSLA,-1
165,$TSLA is 500 more cars blown up from going bankrupt.....that’s about 3 months away.,-1
166,So how did $AMZN increase sales by 43%?,1
167,"YESSSS!! Apple cuts Apple TV price, confirms HBO Now partnership (updated) $AAPL $TWX",1
168,more ++ ticks for $tsla,1
169,Goldman says it's ok to keep buying the ATHs... risk free money for everybody! $SPX $NDX $AAPL $NFLX $VIX,0
170,"In addition to a financial burden $tsla can’t afford, the lawsuits provide a rare spotlight in to a 19th century industrial company operating today.",-1
171,I wouldn’t touch $GOOGL $GOOG Alphabet...Regs coming in some form soon.,-1
172,$aapl will prolly short it later in the day pre event for the fade. it generally follows the same path over and over,-1
173,$MSFT #stockmarket #stocks #investing #business #tech,0
174,"What if Amazon started a currency, and you could pay for anything with Amazonbucks or fractional $AMZN stock?",0
175,$TSLA crushing Q3 and clueless Wall Street analysts after years of non-stop FUD from $TSLAQ and corporate news media ,1
176,$MSFT $HPE *MICROSOFT SAID TO CUT PURCHASES OF CLOUD SERVERS FROM HPE *MICROSOFT SEEKS LOWER PRICES WITH ITS OWN CLOUD SERVER DESIGNS,0
177,"Today's day & swing trades: $FB, $UVXY, $TNA, $NFEC, $MFGP, $LFIN, $HRTX, $FNF, $CRON (see charts) Open: $MRTX, $FIZZ, $BABA, $AAPL, $UVXY",0
178,Just wait for the $AAPL car my friend,0
179,Tim Cook has arrived in #SunValley - I asked him how Apple how Watch sales are going and he gave us a big thumbs up. $AAPL,1
180,Still believe $TSLA is just smoke headed for bankruptcy?Incumbent automakers seem rather afraid. READ THIS.,-1
181,"close $AAPL IC MAR inverted 160/165 $10wings $940db, blah, 10IVR, all done, was wippsawed inthe horribley over the last 3 cycles, giant looser, wait for at least 45IVR/earngs before play@TraderNickyBAT @Tomunderwater @TFMTrades @Tony_BATtista @tastytradar #tastytrades",-1
182,"Fed just put a bottom in the market. Thank you Fed. Buy $aapl, $fb, $tsla, $nvda, $amzn, $nflx and all tech.",1
183,via EdBorgato: If the intermediate $TSLA bottom perfectly overlapping with the market top doesn't humble you as a trader then nothing will. $tsla,0
184,"RT Trade of the Day: $TSLA TWAP HFT Algo for 03-31-16, T/S SELL #Quant $MSFT $GOOG $PCLN $FB $NFLX $AMZN $AAPL $QQQ",0
185,$MSFT back to the highs on buyback and dividend news,1
186,"Yeah, tweets were authentic.  But where is the money coming from?  $TSLA",0
187,european regulators = the worst in the game. they love shooting themselves in the feet.$GOOGL,0
188,"Covered $AAPL (Apple Inc) shorts. good good, didn't expect slide this much",1
189,"$FB & BABA trades expires tomorrow, See trades and profits visit my website. I should start a trade in $AAPL Monday Morning...",0
190,"Really disappointing, really seems like $TSLA is in trouble",-1
191,$AAPL almost to 240,0
192,$TSLA another 3pt drop in yet another 2 min set.,-1
193,Microsoft - $MSFT QUOTE$MSFT was DOWN  on Fri Jul 27Closed at 107.68 USD for a -1.77% loss from previous close   ANALYSISMicrosoft should be nationalized☭ ☭ ☭,-1
194,"$ALLE Wed 8/14: Day of Market Pullback, signed deal with $AAPL  for $AAPL Wallet + Many PT Upgrade b4 recent Market Pull & note Ticker Price at each PT, 0 counter PTs since/thru pull back $TSS $SQ & $TWLO ( prior post)#OptionsTrading @BlackBoxStocks",0
195,"* We have screenshots showing the car is in range mode @BBC_TopGear* The times posted do not reflect a current gen Model S that runs 10.50s, 10.60s all day even w/ a lower SoC* You did not use launch control in the S while you did in the Taycan $tsla #tsla #StopLying",0
196,$amzn pm lows of 1608,0
197,True. Their hackers just found the zero-day vulnerability and developed the malware exploits. Kept info from $MSFT until stolen.,0
198,$aapl sell this stock negative with every investor!!!! Negative,-1
199,I'm glad $AMZN keeps getting $ES $SPY $SPX $QQQ higher since $JPM $WFC and $C missed on revenue.Investing is so easy when the friendly algos are looking out for the markets. 2620-2640 s&p soon!$XLF $GS $BAC $VIX $VXX,1
200,Earnings Season: A few companies report weaker-than-expected quarters (nothing earth shattering) and suddenly... ALL TECH IS DOOMED $MSFT,-1
201,"@GerberKawasaki @munster_gene Been acquiring/holding Jan'21 $570 call option at average price of $4.20 since 05.02.2019. Today, that call option hit a high of $26. Unrealized 519% gain. Still holding. $TSLA",1
202,"Yawn. U guys sound like CNBC. What U little Bro wanna be hedgies don’t get is, $TSLA is not a case study from the shitty school where U got your MBA. Trad auto co’s are screwed. Don’t let your ego get the best of U, plenty of upside. Ok, U look over the #’s again, we’ll talk soon",1
203,$GOOGL and $YAHOO can't believe that I am again signing up with YAHOO after 25 years. $GOOGL finance now sucks so bad and $YAHOO finance have taken such a lead. Amazed.,0
204,What are you expecting from the Report today? Let me know #tesla $tsla $tslaq------------------------Also reporting:#facebook#paypal,0
205,$TSLA 1.5B debt raise? They'll buy themselves another quarter to survive. Think about that.,-1
206,I agree but clear targets like this can still be a helpful signal to many that change is coming sooner than they expectHopefully the date gets more ambitious as progress is made#EVs #Tesla $TSLA,0
207,Customer of the year$tsla,0
208,Missed a beautiful entry on $TSLA but not complaining I was managing my $NFLX trade at that moment,1
209,$AAPL not a big move but held gap support,0
210,Oh the horror . Throw back mini entry $aapl $sune $cere,-1
211,$googl sold 1/2 of long @ 928.62; 100 shares remaining; still short max positions all major indices!,0
212,"@KatherineRooss $10b in profit not enough? Over reaction on $AMZN after hours, down 5%?",-1
213,$MSFT - J Sainsbury Discloses Home Retail Offer; MySquar Users Ahead of Target,0
214,Serious question. Central banks pivoting from loose to tight. Junk yields popping higher. #Tesla stock still within 85% of all-time highs. Markets look ready to roll over. $TSLA NEEDS cash. Why haven’t they sold equity while they still can? No trolls please. Honest question,-1
215,Our Portfolio likes for the next 18 months - $UYG $AIG $RIG $msft $mcd Trading the $vix anytime below 11 out above 21. Get the book.,1
216,SELLing $TSLA pt:$135 50% downsideWill never reach SCALE needed to compete vs Auto giants & their better more efficient cars $F $GM $FCAU $RACE $DAI $BMW $VOW $RNO Japan China,-1
217,"5\ A casual glance at $TSLA's balance sheet suggests that borrowing base (receivables + inventory + cash + machinery) is far from a limiting constraint on a $2B facility. But cash only counts if it's in a controlled deposit account, other assets only count if owned free and clear",0
218,"with the god-king it's always hard to tell.he was in the same routine towards the end of Q3 (silence, then silliness () then mania, then pleas to work harder, etc.) - and pulled off The Immaculate Quarter but then also admitted they were ""conventionally"" dead.$tsla $tslaq",0
219,$goog is interfering in U.S. Elections.,0
220,$TSLA bouncing from 347 support...,0
221,Stacked Deck:$AAPL #Apps,0
222,$AMZN clime coming in a bit,1
223,$aapl going to $163,1
224,$AAPL could be setting up to be a great lotto,1
225,"Phase1 deal is off, violence in HK, Senate passes a bill in support of HK protesters, China promises retaliation, 6weeks ago Dow would be down at least 500pts, now it is down just 50&likely turns green in the morning, in the era of ""it is not QE"" nothing matters, $spx $es $aapl",0
226,@jimcramer Hoping The $AAPL numbers should provide some pin action in$SWKS going into Thursday!,0
227,$TSLA shorts are trying hard!#stocks #trading #investing,0
228,$TSLA - Tesla has provided more jobs.   For Tow Truck Drivers!,0
229,"""Yeah, I remember $TSLA. Back in the day, those were some mighty valuable cars. Any more though, people just leave them wherever they run outta charge.""",-1
230,Does your analyst report include a note to the effect that $TSLA does not even manufacture as many cars as the Mini division of BMW sells worldwide? And that their current capacity is not much more than what Mini sells?,-1
231,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $ETH, or $LTC for free. Make sure to use my link.",1
232,"$MSFT is truly the best fit for $CRM above all others. If the rumor is true, congrats to longs of both.",1
233,$AAPL Corporations may dodge billions in U.S. taxes through new loophole: experts,0
234,"Can see $TSLA put a lot of effort this quarter to show a profit. $22m after $2.3bn rev, umm.",-1
235,"$AMZN.com is really a #logistics company. $FDX, despite being better at it, continues to be a '#DumbPipe' rather than also sell #retail products #online and cut out the #MiddleMen. Am I the only one who sees it, or, is the $FDX #management too #comfortable to see the #obvious?",-1
236,Luckily I got out of $amzn when it was up-nice day trade. Lost on $gs,-1
237,$AAPL Lots if talk about Berkshire and Greenlight but look at Cap Group. Thats a big tomalley!,1
238,$AMZN prob takes out 570 and then runs thru that round number,0
239,"@ScroogeCap And setting up a local factory (local JV partner and different brand name required in China, regulations) will take years. $TSLA",0
240,This is what I was looking for. #India is what can take $AAPL to the next level even though it's still undervalued.,1
241,"So let’s say even if I’m in the East coast and I place an order for a Cybertruck, will the yet to be fully designed Cybertruck with proper suspension components, dimensions, and mirrors be built by Alien Dreadnoughts and deliver itself autonomously to my doorstep?  $TSLA $TSLAQ",0
242,$AAPL - if can close with a point+ in our court (153+) will hold- anything sub 152.50 - out,1
243,"FUDdy take:$tsla retaining joele frank really should scare the SHIT outta people coupled with other recent #SCOOP:- more advisers being hired by the day repping var stakeholders- yet apparently, some bankers dont want to touch the deal- no funding- 420 liability in the B's",-1
