id,body,label
33,$UPIN more DD on  Facial Recognition Technology #facialrecognition click on image below.  agreement with Shanghai Weibridge Network Corp.$UPIN $vyst $ftws $ahix $idad $dkgr $frfs $eqlb $dvlp $axxa $celz $fteg $byoc #china #technology #business #growth $fb $tsla,0
34,The bullish tilt to today’s #trading remained intact as the closing bell rang. #stocks $AAPL $V,1
35,Volume Alert - MSFT 44.05 Microsoft Corp $MSFT Hit a high today of 44.06 Closing the day 10:30 at 44.05 +0.20,0
36,Out $AMZN with minor gains...action is blah,1
37,$AMZN FLY to open store .,0
38,#toptickertweets $AAPL $FB $SPY $ENZN $PBR $GOOG $VLTC $CAT $AMZN $GM #sentiquant 20150423 14:00:19:073,0
39,"@Kelly_Evans @carlquintanilla @jimcramer $tsla.. Musk also say he saw significant increase in N.America n in euro ,we only relay bad news?",0
40,"$RETC has pulled back 41%, But bounced 8% Friday. Look for more today. $NSAV $ACB $BIOAQ $VAPE $CELZ $BTOP $HMNY $PLSB $AAPL $TSLA $WH $RLBD $PNAT $DIRV $SODE $MSFT $HIPH $RSHN $NNSR $AMZN $AMRN $FUSZ $FRFS $MGTI $VYST $RDGL $RBIZ $RNVA $MSPC $WWIO $ALKM $HPIL $MLHC",0
41,"I know I am not breaking news here, but merely confirming what others have said - $TSLA going private is a face saving way to restructure the company. Remaining a public company, a #Tesla bankruptcy is imminent without considerably more capital raises.",0
42,A really good friend of mine bought a model 3. Cant wait to meet him soon. Lol. $TSLA $TSLAQ,0
43,Watch the KUMO on $AAPL.,0
44,"$TSLA (+3.0% pre) Tesla hikes new Model 3 price by $1,000 - Reuters",0
45,I've been convinced for a long time that this cult stock $TSLA will not really gap down until after bk Ch11 press release & filing. $TSLAQ,0
46,"with $amzn price/earning ratio,$aapl stock price should be 1300-1600.see how $amzn is bubbling? @JeffBezos  @jimcramer",0
47,"If I hear ANY-FUCKING-BODY say ""who could have seen this coming !!??""I swear to God....$tsla $tslaq",0
48,"$AAPL Investment Plan: buy the #iWatch, keep unopened in box, sell in 2065 along with Star Wars VII action figure. Profit hugely.",1
49,$TSLA $AAPL $NVDA Could someone please share the upcoming earning release calendar or link which can be printed!,0
50,"$MSFT has been one of the best comeback stories under Nadella. He is an amazing CEO, visionary, leader. I read his book a while back (Hit Refresh) and there was a consistent tone of empathy throughout. Highly recommend.",0
51,"In 21, if you hit on 19 & get 2, you win. But do it over the long term & u lose. Isnt going long $amzn now hitting on 19? If not, why? 1/2",0
52,"$SPX $NDX #ES_F $TSLA $BTC $QQQ   /ES support is in 2970 area,resistance is at 2990.Let,s see IF we gonna push to 3000 today.",0
53,$MSFT presenting at 11.45 AM today.  @OptionsPastor,0
54,$AAPL long 127.04,0
55,"pump dat $TSLA Elon Musk Says Self-Driving Tesla Cars Are Worth Up To $200,000",0
56,"$AAPL oh no, here's Johnny!",0
57,"@SuzyFX @Vconomics:Dumpin my $AAPL call spread and keepin an eye on $GOOG.Still looks a risky,even after that rebound",0
58,Heres my current situation while on vacation. I start the week w/$750 with the goal of doubling our capital. Down a bit with $GOOGL - Ive only sold $FB for 100% while playin golf yesterday. Im letting $AAPL ride. $MIK from last Thursday and will risk $100 on $NVDA thru earnings,0
59,This is me re $tsla BS “on track” I am on track to be a billionaire as well $tslaq $tsla is ontrack to go bankrupt,0
60,RT $QQQ trading 91 bpts above F/V at 11:53. Subject to STAT ARB CORRECTION. P/T 108.50 $GOOG $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant,0
61,"Yes I agree its not the right car for everyone. Even still, nationwide and worldwide their is more than enough demand for 750k units. $TSLA",0
62,@carlquintanilla @jimcramer @SullyCNBC Reuter trying to report news $TSLA China sale = @elonmusk Laughs I told you that last month?,0
63,$NVDA poppin' like a Pop Tart. Ding! #stockmarket #stocks #investing #finance $QQQ $AAPL $AMZN $NFLX $GOOG $GOOGL $FB $TWTR $IBB $SPY $DJIA,0
64,"Appears the $TSLA share price maintenance team has abandoned their post, fleeing before elon finds out",0
65,"Putting together SpaceX rocket landing blooper reel. We messed up a lot before it finally worked, but there's some epic explosion footage …",0
66,Why does Jonas rate $TSLA overweight if it's $10 >his price target? In light of his fine earnings projections shouldn't he raise the target?,0
67,$GOOGL No Love....,0
68,Per-share earnings are up 35.7% as a strong balance sheet and an effective business model spur this software giant #growthstocks $MSFT,1
69,"Almost forgot to share this...I visited one of the largest body shop operations on the SF peninsula this week. It's nowhere near the best quality shop, but they have deals with all the big insurers, so if you don't specify a shop, your car probably ends up there. $tslaQ $TSLA",0
70,$TSLA Absolutely insane how high this stock is and this company can't seem to make any money.  Reminds us of the .COM bubble.,0
71,$TSLA has a demand problem. And a service/support problem. And manufacturing defect problems. And a recall problem. Likely an accounting fraud problem. But its biggest problem is that regulators get more interested when markets smell blood and things stop magically working out.,0
72,TURKISH LIRA $5.50 BREAKOUT TARGET $USDTRY- Double Bottom- 200MA break$nzdusd $eurusd $usdcad $usdjpy $gbpusd $audusd $usdchf $dxy $btc $eth $cs $gs $jpm $ubs $bac $fb $aapl $amzn $tsla $googl $nflx $qqq $eem $spy $spx $iwm $dia $ndx $msft #forextrading #forexsignals $usdars,0
73,"The white one at the start looks like it has a massive panal gap on the frunk. Std $TSLA quality. I should add the value of the cars in the video just crashed, so thanks for the video showing 5 to 6 figures cash losses to $TSLA $TSLAQ",-1
74,"$IRNC 0475 UNKNOWN to 99% of traders, was 40 cents a month ago. INSIDERS own 66%!$RDUS $UTHR $PTLA $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB $JNJ $MRK $GOOG $CLDX $MSFT $CMCSA $PFE $MU $NFLX $NOK $XO $DIS $NVDA $BAC $AMD $WMT $CHK $AKS $VZ $CTL $FCX $T $JPM $WFT $BIDU",0
75,"$MSFT #15ORB long the 141c, 1.14.  Let's see if I'm right here",0
76,"$TSLAQ since SolarCity deal was announced: ""This is obviously a fraud!""$TSLA bulls/cult members: ""You are criminals spreading FUD!""Today's article (30 months later): Complete vindication of $TSLAQ.And the beat goes on...Greatest charlatan of our time.",0
77,$DXY headed to $100+$spy $qqq $indu $tsla $uvxy $indu $amzn $nflx $eth $btc $goog $ibm $dxy $aapl $fb $tvix $iwm $gld $tsla $wmt $xom $mcd $jpm $gs $wfc $bby $hd $low $f $gm $db $crm $uup $eur $etfc $c $bac $slv $t $ma $v $mchi $vix $ijh $efa $dax $cac $ftse @carlquintanilla,0
78,Mizuho healthcare analyst Ann Hynes: Buyers of $CVS on weakness as pending $AET acquisition is true market disruptor.  AGREEDNot enough details on solution that will emerge from $AMZN $BRK.A $JPM especially as Bezos and Buffett both acknowledge unclear timeline.,-1
79,This is normally how we look at companies. YOY. #tesla $tsla,0
80,"$AAPL (#Apple, Inc.) closes market day w/share price of $135.02 ---another new record. Currently trading near $135.27 in after hours #stocks",0
81,$AAPL earnings have grown twice as fast as $GOOG earnings since 2011 yet $GOOG trades at 34 times trailing earnings and $AAPL for 12.6. Hmmm,0
82,Watching into the close$TSLA $SHOP $ROKU $PNRL $TOCA,0
83,Apple iTunes finally comes to the Windows app store after a year-long wait $AAPL,0
84,$GOOG coil on 60. POC below apex in mid 730s,0
85,"$GOOGL Guggenheim analyst Michael Morris initiated Alphabet with a Buy and $1,330 price target saying it has a unique combination of intellectual property, employee talent and financial resources that position it well for global growth beyond implied expectations.",0
86,"""I don't follow what our competitors are doing, in terms of who is merging with whom."" - @elonmusk $TSLA@cnbc",0
87,"So Tesla builds a plant in China, takes on a couple of billion of debt. If your a Chinese citizen would you buy an American electric car?? How is Trump going to handle tariffs for Tesla's being imported after the USA/states gave them Billions?? Not good  $TSLA",0
88,"Big bullish unusual option activity detected: $TLT, $VRX, $DISCK, $ADSK, $GE - big bearish: $AAPL, $JCP, $WFC, $SNAP, $SQ",1
89,"Azealia Banks,You sweet gentle flower,You're killing poor Elon,A little each hour.You held up his undies,For the world to see,You are spilling his secrets,To the SEC...I look forward each day,To the info you share,About Elon's drug use,And his really bad hair$tsla",0
90,Still in $AAPL @Kev_McLaughlin churn churn,0
91,$tsla has officially died,0
92,RT SilviaAscarelli: Millennials love their phones. 5 ways to make money off that (and not saying $AAPL): …,0
93,I can see $AMZN at all time highs before Christmas,0
94,January 2019 #FANG #FAANG Stock Performance:$FB +27%$AMZN +14%$AAPL +5.5%$NFLX +27%$GOOGL +7.7%S&P 500 +7.9%S&P 500 Technology sector +6.9%S&P 500 Communication Services sector +10.1%,0
95,"$AMZN stopped at the 200dma last week (1800)...once it closes above, this could finally be back in play. Looks like a double bottom on the daily now. 1774 major support to note.",0
96,BTC $AAPL Oct 230 Calls (front half of a diagonal),0
97,QQQ at some risk here..$SPy $SPX $IWM $QQQ $NFLX $AAPL $GOOGL $TSLA,0
98,I’m surprised that $aapl hasn’t been beat up that badly over tariff fears.  The largest company in the world imports the majority of their products from China AND the China retail market has been the growth focus for the last few years...,0
99,Apple Earnings: Disappointment Across The Board $AAPL,0
100,$tsla hmm it actually could go all the way to 270,0
101,Because Bill Gates dislikes $AAPL. No duh he would say something about a rival,0
102,"All will be well in $tsla bullsville til the last day.Musk will fake it til the end, he has said so explicitly himself, yet the audacity of the conceit is why people believe it.",0
103,"Searching the Waiver Wire: Jim Cramer on Apple, Bargain Stocks $AAPL $DIS $NFLX @jimcramer @thestreet",1
104,$TSLA playing out as suggested yesterday. Let's see if rejects at 185.80 or not.,0
105,"But you do have to admit, the confusion it will cause in the next quarter will give $TSLA plenty of opportunity to play a quick shell game, even if only for one more quarter.",0
106,$TSLA just can't push through 313.73 high if it does before Friday could be a good weekly option trade,0
107,Best Sectors: #Internet and #Tech $GOOGL $AMZN Worst: #Oil $CVX $COP $XOM,0
108,"#NASDAQ NEAR #ATH$SLAB +7.67% [$110.04, Volume: +317% ~ 1,639,500]$SHY 0.0% [$83.99, Volume: +87% ~ 3,424,200]$MSFT -0.62% [$125.01, Volume: +26% ~ 29,677,128]$MKTX +0.39% [$264.38, Volume: -28% ~ 403,000]$CSX +0.29% [$79.32, Volume: -6% ~ 3,201,500]",0
109,$AMZN 1718 gap fill go there good dog,0
110,$AAPL positive comments on @CNBC from GS Cohn,0
111,Stocks making the biggest moves premarket: $BRKB $AAPL $WFC $TSLA $TSN $GPT $GCI $IFF $SBUX $COP $SHAK $AMZN $MDLZ $WLTW -,0
112,"$AMZN This is the grave yard of shorts I left behind here, there’s an updated list coming soonI’m doing the same on twitter",0
113,Great discussion with @terranovajoe @stephenLweiss @jonnajarian @ScottWapnerCNBC and Meghan Shue today on @HalftimeReport. I could talk about the potential for $MSFT every day and twice on Sunday.,0
114,"Shopify Is Turning Another Competitor Into a Partner@themotleyfool #stocks $AMZN, $EBAY, $SHOP",0
115,"You guys quit picking on $AAPL , you're only suppose to short the crappy stocks like the small Nasdaq's",0
116,#Google could argue to #EU it's vital for #Android users to download apps from #GooglePlay Store bc can $GOOG can vouch for #mobilesecurity.,0
117,"$tsla $tslaq @Tesla After selling the most cars with UNLIMITED demand, your inventory is up by $1 Billion!! Also people walk away from the lots without paying for the car right ? Accounts receivable go up by $0.5 Billion",0
118,Buy to Open Symbol: $COST CALLSExp: JULY 28Strike: $160Entry: $1.10/$1.15$AaplInquire for LIVE TRADING ALERTS! #OptionPros,0
119,@RaginCajun $GOOGL,0
120,"$TSLA - @elonmusk, How can you declare it a record if there was no official there to review it?  Liar.",0
121,$aapl POUNDING all dip buyers to dust!!,0
122,"$TSLAQ $TSLA Ross Gerber is the TV man-doll face of that company. He brings in celebrities and people investing with ""He was on TV! Let's put our money into his fund.""",0
123,Louis Vuitton has offered to buy Tiffany for $14.5 billion.$AAPL $MSFT $JPM $XOM $JNJ $JPM $WBA $GOOGL $FB $TWTR $TSLA $INTC $CSCO $PFE $VZ,0
124,And Win10 sucks Its the most unstable OS $MSFT has issued Crashes daily Grrr...,-1
125,ThIs b/o for $GOOGL is very bullish and dips are buyable moving fwd if you get them...  We want to see this pop hold and even build.,1
126,@FraynkWash #BoycottApple Don't need an iPhone if that's the case. $AAPL,0
127,"And what about $tsla? The only stock going up in a sea of red. Forced short covering by traders trapped long in their other investments and getting margin calls no doubt, forcing them to buy back TSLA to free up cash. Just shows you how the market can defy logic for a long time.",0
128,$LB $QCOM $WYNN $TSLA#premarket #earnings #Chairman,0
129,"Judging by the videos I've seen posted by $TSLA owners, I actually think that 71X number might be understating things",0
130,MS analyst on $tsla must have a low EQ judging by asking that Q on the call. You cannot do a good job if you only have IQ.,0
131,"$AAPL ghsi stock up 50000"" billion",0
132,$ADSK hearing $MSFT looking at them much higher,0
133,"3 #Growth #Stocks That Could Soar More Than #Nvidia @themotleyfool #stocks $SNE, $MSFT, $NVDA, $NTDOY, $CARA, $AGX",0
134,"This might explain the $TSLA valuation far exceeding other automakers. They're the only ones who literally get ""free"" cash flow",0
135,"All I know is if the factory burns down under mysterious circumstances, and Musk flees the country with a wig, fake mustache, 12 passports, and a suitcase stuffed with cash, I would be very bullish on the news.  $TSLA",1
136,$AAPL I AM SURE IT WILL STOP THE BLEEDING AT THIS SUPPORT LINE AND THE 200MA AT 192$ .  GOOD LUCK #AAPL,0
137,Hilarious.  $TSLA   Musk is the Wizard of Ponzi,0
138,US Tsy Sec Mnuchin: Not Aware In Which Google Is Working With Chinese Gvt That In Any Way Raises Concerns $GOOG $GOOGL,-1
139,"My RM column examines retail stocks.  After virtually destroying physical retail, the biggest retailer of them all, $AMZN, is now investing heavily in...physical retail.  Makes no sense.",0
140,"""But yes, they have the discretion to make an exception against Tesla. Despite the wide reaching corruptive influence of Jim Chanos and his ilk I'd be surprised if the S&P committee, who are basically a buy side institution, discriminated against $TSLA here.""#BigIndex",1
141,"$TSLA so the current CFO Wheeler is leaving ""For a job in public policy."" The one replacing him was the original CFO and is coming back.",0
142,breaking: $tsla announces plan to repay March converts with a combination of rejected model 3s and used model Ss.,0
143,Where did all the bids go? Stocks prices falling to accommodate  expected selling.How low do we go to find liquidity? $TSLA $QQQ $UA $TITN,-1
144,$MSFT Possible long. - B: $75.25 / SL: $74.1,0
145,$MSFT 2 press releases and a nice gain today. Let's take a look at the overall trend & some support levels!,1
146,Action figure of Elon Musk found in abandoned #ToysRUs warehouse.  $TSLA #Tesla #Tesra,0
147,Tesla keep doing something bears claim impossible. $TSLA,0
148,On track here to get back the mid-boll on $SPY weekly.  Great exit yest on put spread - got a second chance todayDidnt have to bottom fish - key was to not get caught in expensive 20+ $VIX puts - right where Street wants you$AMZN - called a nice bottom there today @ 1685 ,0
149,The combination of online with bricks and mortar retail is a net negative for retail REITs and for $AMZN. $SPG $WFM $WMT $COST,0
150,A New Threat To Intel's Dominance Of The Datacenter $GOOG,0
151,"Had them overnight. I saw $AAPL was strong relative to $SPX. It started off great, then I bought $SPX puts and used it as a hedge bc it was strong, it sold off so I sold.",1
152,finally a report that doesnt heap praise on the magic ChineseChina a bigger fundamental short then $TSLA,0
153,"Cheap call option upside: $BIDU calls cheaper than 100% of history, $FB 100%, $QQQ 100%, $CCL 100%, $CRM 100%, $GOOGL 100%, $DAL 100%",0
154,Wonderful! $tsla,0
155,$ATOS stock of the day with 140% move & over +100% upside since our 1st Buy Aler at .73 $AMZNEmail dayswingtrade@gmail.com for #Free #trial,0
156,58% of Americans say receiving a damaged product would negatively impact their relationship with a retailer. $SEE $IP $AMZN,0
157,$GOOGL 1010 tomorrow,0
158,Whatching my $googl Iron.. Down $500 after they announced the earnings report date of next week. (Implied volatility went up).,0
159,"@Gpaisa I didn’t play er, I waited for reaction, media as usual overreacted and working for shorts. I see opp for longs @elonmusk $TSLA",0
160,"GM all.  On watch so far, mainly earnings winners from yesterday $FB $MACK $MSFT $AMZN $GOOG and of course $UVXY which is hitting 25 key lvl",0
161,When level 274 breaks entered trade again 275P looking for 270 retest sold 1/2 272.50. Timing and protecting capital is discipline. $TSLA ,1
162,$AAPL rarely goes red 3 weeks in a row expecting a major BTFD here soon.,0
163,"$tsla should be called ""Beyond Profit""",1
164,$NFLX 8wma $GOOGL 15min rotation but I dont have a read on this one at all,0
165,"Yang's going all-in with the Musk love.(Psst, you two forgot to tag Elon & Tesla) $TSLA $TSLAQ",0
166,#Adobe: #5G will drive $12bil new #mcommerce revenue by 2021 - $GOOG $AAPL $AMZN $PYPL $V $MA $VZ $T $S,0
167,"Jim Cramer on Apple, Qualcomm and Five Below$AAPL $FIVE $QCOM",0
168,"$AAPL short term sell signal detected but trend is up, intact and strong",1
169,SHORTS: $XOP and $DVNShort Call Spreads: $PSX $HCA $IBB $GOOG,0
170,There is some rumor about current production version of @TeslaMotors $TSLA Model S P85D capable of 2.8 sec 0-60 mphr.,0
171,"@jimcramer How this for a Growth/Income portfolio: $PM, $VZ, $PFE, $PPL, $MCD, $AAPL, $DOW, $XOM, $PNC, $LMT.  Ur Thoughts?  #madtweets",0
172,Huge #baseratefallacy by Elon. Great way to become the new Kahneman and Tversky would be to follow the Tesla CEO around and just write down the decisions he makes. $tsla @R_Thaler,0
173,even if $AAPL crapple starts sinkin im sure iCrook will pump it up to 200 so u prolly cant go wrong with sum callz. i'll stick w/my PUTS tho,0
174,So when is Tim Cook buying that 140 billion in stock $AAPL,0
175,"@TeslaAgnostic @markbspiegel  Both of you guys have called this $TSLA scam brilliantly but after last Q , the stock should be much lower .",0
176,"Amazon Updates Fire TV Lineup With Support For USB Storage, Wireless Headphones And More #AMZN $AMZN",0
177,Do you remember $TSLA?,0
178,Barron's Tech Trader Daily - $AMD $FB $QCOM $NXPI $MU $AAPL,0
179,"$TSLA I guarantee a Star Trek transporter will be out before the truck, you cult followers will Believe anything, Jim Jones loves you!Drink!",0
180,"$ADI is the most underrated $AAPL ecosystem stk. IMHO, its recent M&A & IoT ambitions are yet to be recognized by analyst community",0
181,$VERB: EXTREME DISCOUNT HERE WITH STRONG DISRUPTIVE TECH...IT WILL BECOME APPARENT TO ALL SOON$AGTC $MNPR $THMO $CRTX $CABA $MWK $RAD $ONTX $ABUS $BIMI $BNTX $ADBE $FCEL $XENE $SMLR $CRM $ORCL $MSFT $AAPL $SIRI $INPX $KRTX $SAVA $HSDT $ASRT $VLRX,1
182,This bounce is so weak $AAPL,-1
183,Voice of a martyr for $tsla,0
184,$TSLA quality,0
185,Short on pullback @ 97.0 - 97.5 $AAPL,0
186,Accounting Frauds 101,0
187,So how do you think $TSLA will be able to raise the cash?,0
188,"Homeboy, $AMZN just bought Whole Foods. There's also nothing proprietary about what Blue Apron does which opens doors to competition.",0
189,"$AAPL Amazon Is Headed to $3,000 a Share, Says Bullish Piper Jaffray Note",1
190,"$TSLA $TSLAQ folks I saw a great thread on Q1 delivery numbers, basically converging on <60k total global cars. but lost it. I wanted to add to this: part of this number assumed China sales = shipped to China, but I think they only sell 1/4-1/2 of what's shipped this Q",0
191,And the story begins...$tsla,0
192,$AAPL $GOOGL $NFLX $AMZN $SPY on fire,0
193,"$TSLA news from Australia. $TSLAQ bears take note. Tesla Australia profit increased from $220,000 in 2016 to $1.36M in 2017 excluding profit from the SA big battery.",1
194,"Thats ok.. $GOOG is a great intraday play but siince you missed most of the move, you can kinda wait until next time..",0
195,$tsla 305 calls went from .05-1.00+ weeeee,0
196,"@DrBatra6 must not forget the good doctor, who told me to look at stocks like $TSLA $BABA $CMG when i was ready to move on from the #turd $TWTR",0
197,"Truly, if you are shorting $TSLA at these levels, you are freakin’ crazy",0
198,Top #moneyflow for whole #market today$LQD $AMZN $GLD $AABA $TSLA $IWD $AVGO $DIA $JNJ $IJR ...,0
199,"$AMZN gap-up today totally changed the 5MA-dead-cross-10MA technical nightmare. 5MA starts to flat and will turn up tmr. Break 858, see 870",0
200,A Thematic Review Of The #september Retail Sales Report - #Podcast #investing @EllesEconomy @ChrisJVersace$XLP $XLY $VDC $XRT $VCR $IBUY $RTH $RHS $RETL $FSTA $PBJ $FDIS $FXG $IYK $FXD $IYC $PEJ $PSL $EMTY $SCC $PSCC $XS $NKE $UA $AMZN $WMT $TGT $HABT,0
201,"Not 0,5x Sales. And what about if Bezos is successful in finding other businesses to grow into like AWS? How would you value $AMZN then?",0
202,@ScottTheCowGuy still believes big American techs like $GOOGL 1047 $AMZN 1520 will lead the markets   @FoxBusiness,0
203,Today’s Trading Results Feel Free To Follow alongside @Tradealike $IWM $QQQ $AAPL $EA $SNAP $JD $TSLA $SPY,0
204,$AAPL beats 1.85 EPS,0
205,$GOOGL NR4 b/o confirmed,0
206,Yeah this is way overlooked $TSLA,0
207,"Fashion changes, trends lose steam, and Tesla is slowly fading. $tsla",0
208,"My note to the folks @HalftimeReport today on AAPL,""considering a buy, but hoped for more than a 1% pullback, so paused to add""",0
209,$TSLA adding more calls today Bears will get trampled in short order maybe next several days to weeks this stock will be much higher,0
210,Will Shopify Start Rising Again In 2020? @themotleyfool #stocks $AMZN $SHOP,1
211,"Agreed.If you want to understand Elon, you have to accept that he's good at lying and showmanship. He's bad at business or creating anything sustainable. People like that will always trade profitability for a good story to sell or sustainability for a lie.$TSLA $TSLAQ",1
212,Reporters can only live off credibility. If you make lots of errors you don’t last. Can you folks help me find the errors here? Happy to hear it $TSLA,0
213,"#trendfollowing signals, going long $TSLA and $TGS. $VEEV $SUPN $CSX $BLD $BERY $QQQ $SPY",0
214,@Lebeaucarnews should we not reading anything into this as well? $TSLA,0
215,$AAPL  go baby go . give me easy 0.50 cents,0
216,"$TSLA okay options traders, now what? What is your position from here?",0
217,$AAPL 149.71 would be a good entry Short if breaks with conviction.,0
218,Like Sam Zell said at SALT conference today. Why are we subsidizing rich people to buy a $tsla. Its absurd!,0
219,$TSLA in  197.50 calls 2.87,0
220,"RT $QQQ HFT Algos BROKE 101.70 in SIGMA-X, CROSSFINDER, ATS, LX @ 11:12. P/T 100.50 #Quant $MSFT $TWTR $GOOG $AMZN $AAPL $NFLX $TSLA $FB",0
221,love them gun sounds.$tsla $tslaq #builttenttough@elonmusk,0
222,$AAPL 80% out 192.5 call 1.01- 1.13,0
223,Jeff Bezos be like this now...#AmazonDown #amazonAmazon down$AMZN,0
224,Past ~70 days of Tesla in 3 photos/tweets:tfw u announce that funding is secured at $420$tsla $tslaq @elonmusk,0
225,@konrad_bilinski Do you still hold your $TSLA positions?,0
226,if Brett hadn't gotten him to $NFLX $AAPL stock is $35 today...,0
227,Apple Watch + Apple Pay at Whole Foods just outside Boston --> Watch Commerce starting to ramp $AAPL $WFM $PAY $NXPI,0
228,"CNBC: Tesla to release 'Autopilot' software update within 2 wks, adding safeguards for drivers; system to rely more on built-in radar. $TSLA",0
229,"""Elon figured out how to get unlimited funding for Tesla. $TSLA to the MOON!!!! on a SpaceX rocket!!!"" #saving #IndividualRetirementAccounts(IRA)",0
230,producing an electric hybrid in the age of $TSLA is an act of corporate suicide ,0
231,$MXWL is worth far more than $4.75 per share. Their dry battery technology improves battery performance and reduces cost by up to 20%. $TSLA is stealing the company at this price.,0
232,$tsla should try to make it as seamless experience as possible on third party networks. They still have the advantage since customers can use Superchargers or other networks while other manufacturers cant currently use Superchargers. This will help reduce load on the SC network.,0
233,#GoogleDrive is really killing the game in cloud software. I love accessibly $GOOGL,0
234,"Relax. I know it's no fun to see the markets bleed, but this too shall pass in time. Seen this many times. $AAPL $AMZN $SPY $IBB $XBI $IWM",0
235,Did you catch the mkt move? E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate $GOOGL $NFLX $TSLA $AMZN $FB  $IBB $AAPL,0
236,RT Accurate_Trader: $AAPL Cowan raises price target to $155.00,0
237,Bought $TSLA 185 weekly puts 1.70,0
238,"...promising to order a new seat which they never did, probably hoping customer would fix it themselves. Responsiveness of $TSLAQ service generally bad except when EOQ nears and $TSLA hopes for business. 7/",0
239,"Google’s Waymo has invested in LIDAR & cuts costs by 90%.Problems:-Reduced cost still ~$7500.-The equipment on the roofMusk: solving vision is essential & once you solve vision, you don’t need lidar’s expense (and bulky ugly roof accessory)? $TSLA",0
240,"So, Musk buys surplus batteries (scraps) from Ali Baba for stationary and home storage? $tsla $tslaq",0
241,can't disprove a negative... The $tsla story motto.. Until those negatives start crystallizing #myresalevaluesucks,0
