id,body,label
62,"I follow $amzn, $tsla, $ugaz and $dgaz. That all for me. Before OS had a service he only followed 2 or 3 stocks. Now he is the jack of all trades. I think it’s why he has made so many shitty calls lately.",
63,$TSLA looking to break resistance!!,
64,$SPY $AAPL $FB Have a great weekend everyone!,
65,Taiwan Semiconductor Not Seeing Major Impact from Cutback in Chip Orders for Apple's New iPhones $AAPL,
66,"One has to wonder why scammers like to fake Musk so much, most likely they thought anyone dumb enough to invest in $TSLA, is perfect target for us.",
67,Apple stock shoots to all time highs in after-hours trading following strong results. $AAPL,
68,$CLSI 1.5 MILLION BID Going green  last call Cheappies  20 bagger runner folks   $gyro $axxa $ttcm $ptam $aphd $apro $spy $cyio $ikto $zmrk $pwdy $laho $vrus $vyst $pwdy $tcel $pctl $igex $acrl $upin $dcgd $krfg $rgbp $dcgd,
69,"Goldman upgrades Tesla Motors, shares +2% pre-market.$TSLA bullish",
70,"If $TSLA is DOWN today? That would make it the 3rd Bearish day. I'm not saying that $TSLA moves the market. I'm saying, ""$TSLA, for years, has been ahead of the market B4 it goes DOWN."" Lets see if the 3rd day rule still applies? ",
71,$AMZN $525 Billion Market Cap,
72,Everybody come gather around and watch the banks pin spooz at 2590 for options expiration$ES $SPY $SPX $QQQ $AMZN $AAPL $VXX $VIX,
73,"RT ""@MomoPLLC: @Stockoptionexpert the 4700 was a Call Spread so they get to lock in over $32,000,000 profit today on a $9m gamble  $AMZN",
74,Nice run now I can afford my  $TSLA,
75," ""Somethin is happening here and you don't know what it is... do you mr. Jonas?""  $TSLA",
76,I need 301.35 or better for $TSLA,
77,@CFANewYork Lots of mentions of $MSFT. Calcbench shared $NOC example on Revenue Recognition.,
78,quadrupling down $TSLA ,
79,$SPY $DIA $IWM $QQQ $IBB $XBI Bulls popping heads...Follow $TSLA,
80,Apple And Netflix Back In Bear Market Territory $AAPL $NFLX,
81,This is the best he’s got to pump the stock?  Why possibly send this email to everyone?$tsla is running on pixie dust.,
82,"$OSUR, $RMBS, $HPQ, $VIPS, $SHLD, $BABA, $TSLA, $NFLX all in play",
83,Rumor mill... go: Kohl's $KSS Seen as Possible Amazon $AMZN Takeout Candidate - Baird,
84,"$amzn made a new nondivergent low, bounce could come or not with markets, but has a date with $1000 level, vwap and 200week ma. if that doesnt hold, 500 next reasonable support. Still expensive at 77 p/e with average historical stock around 17. Good Company, overpriced stock.",
85,"The Week Ahead: Fed Decision, October Jobs and 35 Big Earnings Reports to Watch $T $CHKP $WBA$AKAM $GOOGL $BYND $NXPI $TMUS $AN $GLW $ETN $GRUB $K $MA $CAKE $EA $FEYE $AAPL $TAP $SNE $FB $HABT $LYFT $SBUX $OLED $AMCX $EL $GPN @RealMoney @TheStreet",
86,"$SPY China-""Lets meet to discuss trade""  Trump- "" NO!"" $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY $LYFT $CMG #tradewar #China #TradeTalks #tariffs #currency #manipulation #phonecallthatneverhappend",
87,"So many earnings next 24 hours makes this tough, gut instinct $GOOGL and $AMZN good markets chase but we will see",
88,"sold half $MRVL calls next week, $AAPL calls tomorrow sold all $ACB will add some financials if XLF holds green today.",
89,That's just silly right? $GOOGL #callmecrazy,
90,$TSLA Tesla shorts right now,
91,"""@Predator: $AMZN good cap'n, good crew. she's sail'n northward."" I see 4-1 Stock Split on the Horizon, last one in 1999- About time $AMZN",
92,What are you longer termer investerors doing on stocktwits when nothing that's said will make difference with you selling $TSLA ?,
93,Yeah. $tsla crowd wonder why $tslaq gets angry. B/C we know how irresponsible this is and how naive investors get sucked in.,
94,I have no way of judging the facts in this case but:The ex-Uber security team need to earn their $$Think that 20 minute monologue on the CC has nothing to do with this?All from shareholder funds!!That’s what your funding pays for $TSLA,
95,The charts of Microsoft $MSFT still suggest you tread carefully with new positions - @BruceKamich,
96,$AAPL after market,
97,Today’s action very weak... $AAPL was the one holding up the market and reversed today after hitting 202.85.. now sub 200. Can be a VERY bloody Friday if banks earnings are below expectations Friday AM $SPX $NDX $XLF,
98,If $AAPL wants to rip this would be a good place for it lol,
99,Tesla then sent in Seal Team 6.They flew in to Pittsburgh (Prob on @elonmusk's jet)They took possession of the car.They ordered him to keep the fire secret - from both civilians and his insurance company. (wonder if thats insurance fraud?)$tsla $tslaq6/x,
100,$AMZN #AMZN Held remarkably well on the weekly TL last week.,
101,"Tonight’s Action List for Tuesday, September 24, 2019$TEVA $GME $TSLA $MU $ABBV $BHC $AR $ENDP",
102,#BLACKfriday #heraldsquare #macys $m $amzn $aapl stores looking light  not heavy traffic $spy $qqq,
103,$AAPL weekly...look at that candle....,
104,"And you can already see short interest rising as more of the $TSLA puts (once OTM) become ATM/ITM, forcing option dealers to short.Only the beginning.",
105,$AMZN $MSFT $DOC $NLY $NRZ $DIS,
106,$FB $GOOGL nice long out the open,
107,@businessinsider give it a year till they blow up.. $AMZN barely getting the hang of churning a profit how do these guys expect to undercut,
108,@tsrandall  Look who Twitter considers to be similar people on Twitter. Too bad Omar was banned or weed have the Trifecta of shameless $tsla pumpers.,
109,$TSLA looks like a bear flag.,
110,"$AAPL beats by 6c, beat on rev. Announces new $100B share repurchase authorization, iPhone 52.2M vs 52.4M est, iPad 9.1M vs 9.17M est, Mac 4.1M vs $.4.14M est. Stock +4% AH",
111,The answer as Betteridge law of headlines dictates is NO$TLSAQ $TSLA,
112,"$AMZN #Amazon Thr, July 26 VZVOLBO: Get Short, at the Open=1839so far today's L=1818#GG33Member #MoneyInTheBank @3Clicksinvest @rg78641 @farokha",
113,"Toni, King of Compound Questions. so much hereLuca (with some irritation, I'm sure) - deferred rev accounting - need to make assumptions on tv+ take rate - we ain't divulging that. We contemplate Family Share, geo availability, local content, payment methods on file...$AAPL",
114,"David McLeod, VP of Bagholder Relations.$TSLA $TSLAQcc @BagholderQuotes",
115,$SPY $QQQ $NDX $IWM $VIX $DIA $AAPL $TSLA $KO $ACBFF $CI $ESRX $AET $WAB $GE $TEVA $GOV $SIR $NTNX $GOOG $GOOGL Top stock stories for Monday,
116,"GOOD AMOUNT OF LONGER-TERM BULL POSITIONING TODAY, SIZE TOO.. JUNE & SEP 2018 C .. $QCOM $FB $AMZN $GOOGL",
117,Oh godI actually do worry about his health This whole tweeting out BS hasn’t been working for you recently- time to give it a break @elonmusk $TSLA,
118,Robots can procreate...? Or are they just similar versions of you? $TSLA,
119,I can’t believe you included $TSLA in there with all those other real companies....,
120,"""Installed #v10 last night... My autosteer is ATROCIOUS today. 2 hour commute, tried it on all of my normal roads and it is all over the road. Sharp, unneeded 'corrections', jerking me around everywhere. Going over the right line on straight roads.""$TSLA #TeslaSoftwareIssues",
121,The most underestimated part of Tesla’s business - SOFTWARE - Full Self Driving - Games- Software update- Insurance- Robotaxi- Autopilot- Summon- DancingOnly company other than Apple doing software and hardware right$TSLA #Tesla,
122,"I don't *fully* understand why after hours trading is a thing but it is interesting. Example of the day: $GOOGL closed at $1,189.84 today - then look at some of the prints after hours [time, transaction price, volume]:",
123,$TSLA - Insiders Selling again?,
124,Do not forget $TSLA marketing material on their website that touts the Autopilot with videos and stats.,
125,Dead lifting $TSLA....lovely,
126,$GOOGL 2018-11-30 maxpain price 1015.00,
127,"should be nice to use periscope with the google glass, $twtr, $googl, another reason for to join forces",
128,"$TSLA   Tesla weakness presents a buying opportunity, says Morgan Stanley",
129,But there is a huge amount of S&P buying pressure and countless smaller funds that front run or follow the S&P that will start buying $TSLA once it is added. Look at $TWTR around the time of and following its S&P add.,
130,"It's a loss sure, but it's not a reason to sell. Imagine if you sold $AAPL when Steve Jobs passed! This is not $TSLA if it lost Elon Muck (that would be the end of the stock I'm sure) I would not factor this development too heavily into your thesis.",
131,@EyesWideOpen_61 @SeekingAlpha no $tsla shorts burry their heads. When will they stop comparing it to car companies? Comical,
132,One thing that stands out... they would rather have a cash bonus instead of stock in the company... lol  so would I. $TSLA,
133,Hot take: $goog hotels search has been taking market share from $trvg now with antitrust lawsuit looming is bullish for Trivago.$expe $trip $bkng,
134,The pitfalls and holes in $tsla ‘s future are obvious and deadly yet the bulls which includes major fiduciary fund investors plow on investing in $tsla. When $tsla blows there will be congressional investigations & finger pointing (not our fault how could we know) $tsla $tslaq,
135,$AAPL this is breaking news for the markets now.   SMH,
136,Truly blessed $GOOGL,
137,I had a very contrarian view to him on $AAPL but in thorough agreement on $GOOG.,
138,Why Apple Inc. Is So Profitable -- The Motley Fool $AAPL,
139,"I'd love to see all these frauds and their enablers fall at the same time; $MDXG $TSLA throw in a few good banks while you're at it, $DB #LFG",
140,"sad part is, Trump is right, unless you enjoy paying your tax dollars to help $AMZN ship & to where other businesses cant compete. Bigger question should be WHO approved that arrangement when PO is losing money on items shipped through them!",
141,$TSLA Tesla is the biggest short in the US stock market,
142,Projected DAY Ranges (9-Mar) for Select Single-stocks & ETFs: $AAPL $AMZN $BAC $FB  $GOOG $NFLX $NVDA $TSLA $SPY $QQQ.  Risk down today.,
143,$NIO will be bigger than $TSLA and @elonmusk ego,
144,"Most Active Options: $AMAT buyout bust, $TSLA earnings 5/6, $PBR puts, $VALE 9x normal options volume, $AAPL earnings",
145,Able $Tsla is charging unsold inventory using diesel generators. Perhaps Elon is a card carrying member of this cartel? Just saying lol  $tsla $tslaq,
146,$aapl way way way overvalued,
147,$AMZN L 627 will look to add over this 10:20 bounce level. Toe dip,
148,Bricked Tesla's worldwideKimbal spotted in NYCElon still in China?Silence from all official accounts $TSLA $TSLAQ,
149,$AAPL 60 min with gap support,
150,Robert Zagunis - Jensen. Posiciones en cartera a 30 de Septiembre de 2019 #Bought: $GIS#Added to: $JNJ $GOOGL $MMM $VFC $PFE $PEP $TXN $BDX $BR $NKE $EMR $UPS $OMC,
151,$TSLA is likely to be a #SourceOfFund for a while,
152,Almost nothing can surprise me at this point with $TSLA.What’s up next? Making battery cells in those tents as well?Clean rooms? Who needs clean rooms...,
153,HITLIST $AAPL $112-$116 Breakout watch $TSLA $235-$248 Gap up and pull back.-$AVAGE$,
154,"Who is auditing $TSLA? Ah, right...",
155,Buying some $fb $aapl $qqq $spy puts here.  Have a feeling we have an ugly afternoon,
156,car so advanced it crashes itself!!! (undercarrage scraping while using auto summon)$tsla $tslaq @elonmusk,
157,"If @liamdenning were the only writer at Bloomberg, I would still subscribe. Simply brilliant takedown of Musk & $TSLA's pathetic excuse for a Board of Directors here. Oh, and yes, it all happened on Thursday, even if you just learned Saturday at midnight.",
158,"@sala1869 MB, #BMW, #Audi and #Porsche rule the premium segment. But they might lose it quickly 2 $TSLA / $AAPL.. Race is on. #Handelsblatt",
159,$AAPL $102 short term doable say by May 9th ??? So buy at 92 sell at 102 seems like,
160,$AMZN Honeywell (HON) Q3 Earnings: Will the Stock Disappoint?,
161,I'm up a bag almost on $aapl p for next week. Got them this am.,
162,Entered $BIDU 101 calls expiring this week. Know your risk. $SPY $AAPL $DIS $AMZN $GOOGL $PYPL $MCD $MSFT,
163,"Bought more $SQ and $NFLX this morning. Long $NFLX, $DIS, $AAPL, $BABA, $MBLY",
164,$TSLA chart the past month is a mess. Glad I got out,
165,"Wow, $GS has been wrong abt $TSLA for a long time. Which corp will be here in 10 yrs? Hint: Not Goldman.",
166,#PrimeDay numbers are not baked into Wall Street models. Singles day did $10B in sales. This could jack sales estimates for $AMZN,
167,"Singles day producing more than 5,000,000+ $aapl iPhone X orders. Wow.",
168,Let the inventory dump begin. $TSLA $TSLAQ,
169,Important: $AAPL iPad unit sales fell 25% year on year.,
170,$AMZN has lagged since its earnings energy.. lost some $ in trying to play the upside. but now this can work properly..,
171,$GOOG $AAPL myopinion: $AMRS Gingko. Entered into an Initial Strategic Partnership,
172,$FNHI up 33% run just starting get in asap $TSLA HUGE player in electric car sector,
173,"Tesla $tsla Electrifies with over 9% surge after a solid performance by @elonmusk !! In a treacherous economic and political environment like today, Elon Musk knows how to adapt. Current price $329. Could easily go to $400 by end of year. #teslaearnings #elonmusk #tesla #stocks",
174,"Fair points there. I only wanted to share with you there is intense value at the core of CRM but hard to argue that stocks are inflated. Btws, $tsla is super frugal outside directs costs tied back to cars—I have friends there and they watch every penny. Hope that helps.",
175,A $MSFT recruiter was 'sick of breeders' when I asked about schools. She wanted single tech bros. @rachelerman @karaswisher,
176,$AAPL taking out lows here.....................................................,
177,$AAPL through 132.50.. Will be looking to peel most of them near 133 if we get there.,
178,"Depends if you were trading real names or trading vehicles that flipped their float 9,000 times over.Every REAL name I traded $SE $KR $TSLA I lost $$ on todayEvery trading vehicle ie: $RBZ $SEEL $BPTH $ALT $ARQL made money",
179,@big7x7 No matter which direction I trade $AAPL it always loses. DTM.,
180,I want to know where edelWeiss is on $tsla,
181,$AAPL rampart,
182,$AAPL looks to be bouncing right back taking market with it and squeezing shorts in names like $AMZN,
183,Asteroid is bullish for $TSLA,
184,Happy Sunday @elonmusk $tsla $tslaq,
185,#Amazon Blockbuster Industry Buzz Lifts These Stocks $AMZN $AMC $CNK $MCS $RDI,
186,"Markets are bad, but companies are still set to return tons of money to shareholders $BBY $HD $AAPL",
187,"I remember when i first started noticing Spiegel was 2H 2016 around the #Spiegelbottom short pitch at Robinhood w/ $TSLA at $180, the only other position he railed on back then was $AMZN when it was in the $700's as i remember. Although i think he has purged the AMZN short tweets",
188,I am bullish on $AAPL with a target price of $133.353 in 6 months on Vetr,
189,How's $TSLA CDS performing today?,
190,$STUDY if you are serious for success and looking for real market direction. $TSLA $AAPL,
191,"$AMZN version of the ""family plan""",
192,$AAPL $FB $NFLX $GOOG $AMZN $LOW $KSS $LB $TGT $TNX $USDX,
193,"1/ @contangoz $AMZN play, Bezos waiting as long as he could to start profits, but when AWS grew up - Wow. Diff - investors continue to fund",
194,"if $amzn crushes thur, $nflx back to 360-370",
195,$AAPL is fked,
196,"Added to my October 125 calls, in lotto 115 weeklies ahead of fed $aapl",
197,"$TSLA  Rapper Azealia Banks launches into bizarre rant at Elon Musk, claiming she 'watched him meltdown over Tesla funding while he was on drugs in his house' and then bashes his 'white privilege'... but the billionaire says he has NEVER met her",
198,$AAPL announced the #iPhoneX yet all eyes were on @thinkorswim during #SwimLessons as Kev & Jake revealed their own innovations #AppleEvent,
199,$TSLA I stay super long and super strongAnd I don't give a damn about margin calls,
200,"Yep, culpability is a real thing, i hope they survive any future poor decisions l.What she is doing is showing that AP works some of the time, she didnt show then the corner cases, you know those that kill.$TSLA $TSLAQ",
201,$SYNA Sep quarter always softest. Still on track for $2 billion revs. Big picture trading sub 2X sales vs $AAPL 3X,
202,@OMillionaires $msft buy weakness they say... And you say...???,
203,"$AMZN seems to do everything almost flawless, they saved me a few times for shipments.",
204,"It's unlikely the crappy car interiors we've seen them testing aren't the ""real"" cars. Otherwise, where are the ""real"" ones?$TSLA",
205,As opposed to Ghosn? He could have done much the same in his earlier days at the helm when he was turning things around (as Jobs did for $AAPL). But during that period Ghosn was unquestionably MORE dependent on salary than he was at the time of his downfall.,
206,"Apple has $178B cash on hand now. If the average NFL team is worth $1.4B ish, $AAPL could buy 127 teams. That's more than 5 *whole* NFLs.",
207,@max_p24 $AAPL 126 wkly Put .55 resist broken. Breakout mode,
208,$ATNM Morning all looking at these today ENJOY TRADE SMART$ISR$LODE$sSc$NIO $CRON$CGC $AMD $AAPL $ONCS$CRMD,
209,My guess is Elon Musk is lining up incredible number of positive announcements starting as soon as September 1st week... @tesla_truth $tsla what do you think ? Comment in this thread ...1. GF3 first car in September2. V10 Release3. Pickup Launch4. Record deliveries Q3....,
210,$AAPL stock price plunges 8% in after hours trading.,
211,"#ICYMI:  vs. Ahead of the #Cybertruck release, @GerberKawasaki and @David_Kudla debated over their $TSLA outlook on #TheWatchList with @NPetallides.How high does Gerber think the stock can go? “We’re well into the 500’s for our price target over the next 12 months.”",
212,"Not obvious at the time of the market calamity, but In retrospect it presented the best buying opportunity of a lifetime$MSFT $AAPL $AMGN",
213,"There will be 100-150 long-range EVs from all major brands between today and 2025. Jaguar (not even a large ICE brand, mind you) has just proven that incumbents can make great EVs. Porsche, Audi, Mercedes and many others will follow within a few months...$TSLA has no moats.",
214,Friday OpEx picture: $AAPL at $140 makes a lot of sense,
215,"$AAPL $SPY 1) Sadly could happen any day, so ..2) The vote is virtually done. It's 720p in London.",
216,$AAPL How to get the best deals on Apple products this Black Friday,
217,i posted earlier .. $AMZN 1849-1890-1904,
218,"Boo, Lotto stop loss hit, $90 loss .. $AMZN",
219,#Citi would rubber stamp some #FALSE documents from #dishonest (supposed to be #forex BUT turned out to be #gambling) #Pepperstone FX!!  Citi Hit With #EU #Fines Over #Forex #Collusion $spy $qqq $dia $xlf $fas $c $jpm $ma $gs $bac $wfc $hsbc $kbe $gld $ftse $aapl $eurusd #fed,
220,"Probably selling too early, but taking profit in $tsla after loss in $cmg and $spx. Good thanks",
221,$TSLA stops at 340 gonna run em or play new shorters down here. coin flip im flat,
222,"$TSLA @elonmusk ""Never has the market priced such a profound liability as though it were an asset.""",
223,"$aapl - Go ahead and bet against Apple, same bearish thesis of lack of innovation... no one can afford $999.. and least $BBRY fans are gone",
224,"if he had been born 200 yrs ago,he prob would've been continuing barking price too high since Dow at 150. $AAPL $GOOGL $FB $F $C $AMZN $TSLA",
225,$amzn short @ 776.21,
226,"Bezos buying Washpo, buying mansion in DC, and selecting 3 DC area options for $AMZN HQ2 shows how smart he is on thinking ahead while also the high probability of a coming regulatory crackdown. When a co. kills everything and nothing is left,  politicians will act at some point.",
227,$BIDU $AAPL $NFLX all seem undervalued might have to jump back in soon,
228,Elon has no enablers in the media. $TSLA $TSLAQ,
229,"Existing 420k still refundable. Limited impact (likely overseas/35k). This is to draw in fence sitters and test demand. How many orders u think they get? 30k? That's 105m in rev and gm.  Helps, but don't think demand there for 120k $55k+ cars annually. That's the best case $tsla",
230,"Looks like Carter Worth was on to something. $TSLA bounce to 192.00. Patience short sellers. Let it run, you'll have soon have a new pile of Elon to shovel. @2HarryBawlz @stkbullgod",
231,$AAPL lotto weekly May 10 215c .08cents,
232,@nevi @FrankRizzoJerky $aapl goes down 60 cents and he’s calling himself a God. Just ignore these tweets from last week. Nothing to see here,
233,#1 rated Hardware Analyst Toni Sacconaghi of Sanford Bernstein raised $AAPL price target to $142 from $135 pre-earnings. OutPerform Rating,
234,"Overlooked in the $TSLA Model 3 Brake-Gate is that braking distance is *inconsistent*.It's one thing to have the worst stopping distance Consumer Reports has ever seen, and worse than a Ford F-150.It's another to have the brakes work most of the time, then suddenly fail.",
235,"In today's G3 Live session, we explain the most bullish structure we have in $AAPL $FB $NFLX $NKE and worst case scenarios #elliottwave",
236,"$twtr is already leased to $goog through search visibility , so maybe $aapl or $baba steps in to buy",
237,OPEN before CLOSE 10/25 Stocks drop $DJIA Under Armour miss $UA Apple awaits $AAPL housing improves & a cold NYC,
238,Love when someone can still write about $MSFT in a fresh way.,
239,"If only there were an easy rhyme or reason to this ""market""$ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX $AAPL $AMZN $MSFT $XLF",
240,$AMZN $MSFT $ORCL - Pentagon's $10B cloud contract down to two companies,
241,A new daily high at $187.3 was just reached for $AAPL. Found with MOMO Realtime Stock Discovery & Alerts.    #AAPL,
242,Here's my trash post for the weekend $TSLA $TSLAQ,
243,top price gainer stocks on Thursday - $CI $ANTM $UNH $AMZN $HUM $TREE $ABMD $GOOG $NVDA $GOOGL $CSGP $BA $WCG $IMUX $MKTX $IIPR $ORLY $ISRG $BKNG $BYND $COST $MOH $WDAY $GS $SPLK $ROP $SRPT $BIO $FICO $PANW $AIR $NSC $SOLY $NVCR $CHTR $DDS $INTU $NOC $DPZ,
244,It represents a rebalancing of the market away from fossil fuels. Straight from the source! $TSLA $TSLAQ,
245,"Tomorrow @elonmusk will show us the Gigafactory. IOW, another chapter of the future gets completed tomorrow...can't wait. #modernEdison",
246,(and second beauty from the broadcast today...) 2) $AAPL under 2day VW/into 5day VW as discussed. Intense magnetism.,
247,@sarahcuda @brianprossi... $goog & $fb control 55% of digital ad spend... rest is highly fragmented. This deal positions $aol for clear #3,
248,Timestamp $AMZN,
249,"$AMZN like $GOOGL is setting up for a new high run, only $9 higher from here could be trying for 900 as well s/d follow $SPY w/out news",
