id,body,label
67,would love $AAPL bounce so I can short (add Puts),
68,"""Microsoft confirms Office 2016 for Windows is officially launching on September 22"" $MSFT",
69,"@AlastairWinter - Was thinking longer term (1st half of year). The $AAPL issue was vastly underestimated, but that effect may be over, so...",
70,"Strong buy on $GOOGL today, all technical indicators signaled bounce. Great level to get in monthlly call options. 10% upside potential.",
71,Short-that-Long-Island-City-Queens-commercial-real-estateAmazon-outNixes-Location-for-#HQ2$AMZN,
72,"S&P 500 daily forecastToday: options expiration pin/flatThurs: some downside possible Friday: Flat or green for options expiration Monday: Flat or green for options expiration, bigly China trade news likely Tuesday$ES_F $ES $SPX $SPY $VIX $VXXB $AAPL $AMZN $XLF",
73,$TSLA is setup for higher prices. Chart plan explains key points,
74,"Wow, IB shows >1.2M shares of $TSLA short borrow available... Now that the air is coming out of this bubble-fraud there's a very diminished base of natural buyers (i.e., short-coverers) to stop the landing rocket from crashing into the barge.$TSLAQ",
75,$BYND now is like = $TSLA in early days ground floor opportunity here folks,
76,$AAPL - cough....cough....BullSh!t close........who's buying at this level when there are better prices lower?,
77,In February $AMZN stock was $482 now it's over $800 perhaps it's time for rest.  It would be healthy for it to consolidate a little lower,
78,"In other words, ""not any more.""$TSLAQ$TSLA#Tesla",
79,$AAPL don't like this close but need to stay above 126.41... See ya Monday. Have bless Weekend....,
80,Both Google and Apple's primitive AR demos show just how far away we are from an augmented reality revolution. They also highlight the need for a better form factor than smartphones to make AR a more immersive experience. $GOOGL $AAPL #AR,
81,"$AMZN is a buy for sure long-term. I’m trying to profit from a short-term, rare technical situation",
82,Why the #iPhone7 A10 is a big jump in perf over older A9 - $AAPL #iPhone $ARMH #bigLittle,
83,"because Musk speech is substantially dry about $TSLA, he has to related to something else $AAPL to divert and distract. $TSLA pump and dump",
84,"Retirement Strategies: Amazon And Walmart Head To Head, And A Discussion On Retirement Timing $AMZN",
85,"DFJ, VC firm that backed Elon Musk’s $TSLA, SpaceX, has hired an external law firm to investigate allegations against founding partner Steve Jurvetson. DFJ started the investigation in August after rumors began ...",
86,$aapl was $orcl in 1999... phones are just appliances that is what compaq and dell bulls did not realize in 2000.,
87,"The tech sector grew 0.2% this quarter.Without Apple, the tech sector contracted 6% this quarter.#apple $aapl",
88,$AAPL may get some action powerhour.....,
89,"3/ No 2018 capital raise.  Rather than tweeting 420, Musk should have been raising capital based on $tsla third quarter results.  The money was there to be had and Tesla needed it.  $5 billion at least could have been raised with little dilution effect",
90,"Tech breakthroughs take a backseat in upcoming Apple iPhone launch#AppleInc, $NASDAQ, $AAPL, #iPhone,...",
91,Better integration into $googl with search. But nice $crm for customer service and CRM software,
92,$TSLA fear pre ER returns tomorrow. Followed by euphoria post ER... maybe. Eventual bankruptcy but that’s too far ahead.,
93,"This has to mark the top, right? All downhill from here. $TSLA $TSLAQ",
94,$googl 1275,
95,Wonder if Michael Knight had to pay $10/month to talk to Kitt in Knight Rider.  $AAPL #AppleWatchSeries3,
96,Sold half $VIX calls. Kept half. Still short $TSLA. Sold a ton of $SPY and $QQQ puts. Covered some of /NQ shorts.. Raising more cash but still prepared for all out chaos.. Cash.. Gold... Shorts at this point with caution... Is king for now... All have a great day.,
97,"And for the love of all things holy, don’t forget about $GM $FCAU #Taxpayer #Bailout from 2008.At almost $50B, #Congress gave Detroit enough money to buy $TSLA at their present-day market cap.So, I don’t wanna’ hear this red herring bullshit about subsidy-survival of Tesla.",
98,"$QCOM cc - ""With this new agreement, we have re-opened the door beyond the modem for $AAPL; A lot of tension removed from the system as a result of this agreement. ASP's as we move to 5G, tend to be good for us. All developed economies will have 5G launch in 2019.""",
99,"How much do #ford $GM #Toyota & the rest spend ""Maintaining"" unsold inventory? So is this a #feature or a #benefit --- for the competition that is#Tesla #teslamodel3 $TSLA $TSLAQ",
100,"“ $TSLA is no more financially troubled then Berkshire Hathaway, Tencent, Google or Apple...to be financially troubled it would mean you can't raise $.”",
101,I have a degree in forensic mathematical accounting. It allows me to sniff out bullshit anywhere you know. $tsla,
102,$AMZN a miss on the butterfly here too.,
103,Anyone got an update on the $GOOG - $GOOGL settlement payment?,
104,Apple: On a relative basis (VS SP500) near Daily Resistance Trendline on Apple    $AAPL #Trading #investing #aapl,
105,It's been my mission since day 1@Smack_Check @TroyTeslike @28delayslater And of course bae @BullTesla $tsla $tslaq,
106,"Cars don't kill people, people kill people.Isn't that right @karpathy ?$TSLA $TSLAQ",
107,$TSLA - Do the Chinese know that he was fined $20 million for securities fraud and called someone a Pedo 3 times on Twitter?,
108,Don’t understand why the Saudis wouldn’t just wait to take $TSLA private until after the stock gets cut in half and on the verge of BK,
109,Microsoft developing an AI processor $MSFT $AAPL $GOOG,
110,$QCOM sues $AAPL over 6 patents. Downside cometh ,
111,"If an investor bought shares of $tsla the day following IPO and lent them out until now, they would have realized ~135% in lending revenues, making reasonable assumptions about fee and rev split",
112,HAPPY NEW YEAR 2016 #STOCKS #STOCKMARKET #TRADING $VIX $SPX $SPY $AAPL $FB $C $JPM — Penny_Pirate (penny_pirate) …,
113,#Apple :Still into a tiny Daily Uptrend Channel with a Low Volume Trading Environment$AAPL #Trading #investing #markets #stocks,
114,$AAPL Revert to mean play yields 26bps. Great job.,
115,"Nice work, Doc!$SPY $QQQ $TSLA",
116,"Baird's Ben Kallo on $TSLA: ""We believe the delayed ramp has derisked the stock, and incremental production data points should drive shares higher as TSLA works towards its 5k/week target""Is that b/c every m3 off the line is at a negative gross margin?",
117,Share similar problems in manufacturing to this scale but solves platform (chassis) issue for Apple. I think it would need to be a take over or mixed management would fail. $tsla $aapl,
118,$AAPL LMAO. Wow,
119,$UPIN more DD on  Facial Recognition Technology #facialrecognition click on image below.  agreement with Shanghai Weibridge Network Corp.$UPIN $vyst $ftws $ahix $idad $dkgr $frfs $eqlb $dvlp $axxa $celz $fteg $byoc #china #technology #business #growth $fb $tsla,
